,ID,Estimated_Insects_Count,Crop_Type,Soil_Type,Pesticide_Use_Category,Number_Doses_Week,Number_Weeks_Used,Number_Weeks_Quit,Season,Crop_Damage,Nonzero
472,F00000867,625,1,1,3,40,,0,1,0,6
473,F00000870,677,1,0,3,30,21.0,0,3,0,5
474,F00000873,677,1,0,3,40,35.0,0,2,1,6
475,F00000874,677,1,1,3,5,35.0,0,2,0,6
476,F00000875,677,1,1,3,15,35.0,0,2,0,6
477,F00000876,677,1,1,3,30,18.0,0,3,0,6
478,F00000877,677,1,1,3,30,25.0,0,3,0,6
479,F00000878,677,1,1,3,45,25.0,0,2,0,6
480,F00000880,677,1,1,3,30,32.0,0,3,2,7
481,F00000881,732,1,0,3,5,18.0,0,3,0,5
482,F00000884,731,1,0,3,5,37.0,0,2,0,5
483,F00000888,732,1,0,3,40,35.0,0,1,1,6
484,F00000889,731,1,0,3,30,38.0,0,2,1,6
485,F00000890,732,1,0,3,25,34.0,0,3,1,6
486,F00000893,731,1,1,3,30,19.0,0,2,0,6
487,F00000894,731,1,1,3,35,36.0,0,3,0,6
488,F00000895,732,1,1,3,60,30.0,0,2,0,6
489,F00000897,789,1,0,3,10,22.0,0,2,0,5
490,F00000898,790,1,0,3,10,37.0,0,1,0,5
491,F00000899,789,1,0,3,25,31.0,0,1,0,5
492,F00000900,789,1,0,3,40,26.0,0,2,0,5
493,F00000901,790,1,0,3,30,34.0,0,1,1,6
494,F00000904,790,1,1,3,10,29.0,0,2,0,6
495,F00000905,789,1,1,3,30,36.0,0,1,0,6
496,F00000906,789,1,1,3,45,34.0,0,3,0,6
497,F00000909,790,1,1,3,60,35.0,0,1,0,6
498,F00000910,789,1,1,3,30,30.0,0,2,1,7
499,F00000911,789,1,1,3,10,31.0,0,1,1,7
500,F00000912,790,1,1,3,20,35.0,0,2,1,7
501,F00000914,851,1,0,3,10,16.0,0,2,0,5
502,F00000916,851,1,0,3,20,24.0,0,2,0,5
503,F00000917,851,1,0,3,20,,0,3,0,5
504,F00000919,851,1,0,3,40,37.0,0,2,0,5
505,F00000920,851,1,1,3,10,5.0,0,2,0,6
506,F00000921,851,1,1,3,15,15.0,0,2,0,6
507,F00000923,850,1,1,3,15,27.0,0,3,0,6
508,F00000924,851,1,1,3,20,22.0,0,2,0,6
509,F00000925,851,1,1,3,25,38.0,0,2,0,6
510,F00000927,851,1,1,3,20,24.0,0,2,2,7
511,F00000928,915,1,0,3,5,,0,2,0,5
512,F00000929,915,1,0,3,10,22.0,0,2,0,5
513,F00000937,916,1,0,3,60,31.0,0,2,0,5
514,F00000938,915,1,0,3,20,17.0,0,1,1,6
515,F00000939,915,1,0,3,20,,0,2,1,6
516,F00000942,916,1,0,3,40,18.0,0,1,1,6
517,F00000943,915,1,0,3,30,40.0,0,1,2,6
518,F00000945,915,1,1,3,15,39.0,0,3,0,6
519,F00000946,915,1,1,3,20,8.0,0,3,0,6
520,F00000951,915,1,1,3,40,40.0,0,2,0,6
521,F00000952,915,1,1,3,20,20.0,0,2,1,7
522,F00000953,915,1,1,3,20,34.0,0,2,2,7
523,F00000954,984,1,0,3,5,8.0,0,2,0,5
524,F00000956,984,1,0,3,20,7.0,0,2,0,5
525,F00000957,984,1,0,3,20,9.0,0,1,0,5
526,F00000958,984,1,0,3,35,,0,1,0,5
527,F00000959,984,1,0,3,35,43.0,0,1,0,5
528,F00000962,984,1,1,3,10,23.0,0,3,0,6
529,F00000963,984,1,1,3,10,38.0,0,2,0,6
530,F00000964,984,1,1,3,15,41.0,0,2,0,6
531,F00000965,984,1,1,3,25,17.0,0,3,0,6
532,F00000968,984,1,1,3,40,37.0,0,1,0,6
533,F00000969,984,1,1,3,50,31.0,0,3,0,6
534,F00000971,1056,1,0,3,30,41.0,0,1,0,5
535,F00000973,1056,1,0,3,40,35.0,0,3,0,5
536,F00000974,1056,1,0,3,45,37.0,0,1,0,5
537,F00000975,1056,1,0,3,15,32.0,0,2,1,6
538,F00000976,1056,1,1,3,5,31.0,0,2,0,6
539,F00000978,1056,1,1,3,15,,0,2,0,6
540,F00000979,1056,1,1,3,20,24.0,0,2,0,6
541,F00000981,1056,1,1,3,40,29.0,0,3,0,6
542,F00000982,1056,1,1,3,40,37.0,0,2,1,7
543,F00000986,1132,1,0,3,20,46.0,0,2,0,5
544,F00000987,1132,1,0,3,30,39.0,0,1,0,5
545,F00000988,1132,1,0,3,20,25.0,0,2,1,6
546,F00000991,1132,1,1,3,10,31.0,0,2,0,6
547,F00000992,1132,1,1,3,15,34.0,0,3,0,6
548,F00000995,1132,1,1,3,35,45.0,0,2,0,6
549,F00000996,1212,1,0,3,5,18.0,0,1,0,5
550,F00000997,1212,1,0,3,10,44.0,0,3,0,5
551,F00000998,1212,1,0,3,15,31.0,0,3,0,5
552,F00000999,1212,1,0,3,15,40.0,0,1,0,5
553,F00001000,1212,1,0,3,20,27.0,0,3,0,5
554,F00001003,1212,1,0,3,40,44.0,0,2,0,5
555,F00001004,1212,1,0,3,40,49.0,0,2,0,5
556,F00001005,1212,1,0,3,25,44.0,0,2,1,6
557,F00001008,1212,1,0,3,25,40.0,0,1,2,6
558,F00001011,1212,1,1,3,10,32.0,0,2,0,6
559,F00001013,1212,1,1,3,15,43.0,0,2,0,6
560,F00001014,1212,1,1,3,20,23.0,0,1,0,6
561,F00001019,1212,1,1,3,60,,0,2,0,6
562,F00001021,1212,1,1,3,20,31.0,0,2,1,7
563,F00001022,1212,1,1,3,40,41.0,0,3,1,7
564,F00001024,1296,1,0,3,5,,0,1,0,5
565,F00001026,1296,1,0,3,20,48.0,0,2,0,5
566,F00001027,1296,1,0,3,30,,0,3,0,5
567,F00001028,1296,1,0,3,30,35.0,0,2,0,5
568,F00001029,1296,1,0,3,10,25.0,0,3,1,6
569,F00001030,1296,1,0,3,15,43.0,0,3,1,6
570,F00001031,1297,1,0,3,20,44.0,0,1,1,6
571,F00001035,1297,1,1,3,10,35.0,0,1,0,6
572,F00001037,1297,1,1,3,15,34.0,0,1,0,6
573,F00001039,1296,1,1,3,30,44.0,0,2,1,7
574,F00001041,1296,1,1,3,40,42.0,0,2,1,7
575,F00001044,1385,1,0,3,15,21.0,0,2,0,5
576,F00001045,1385,1,0,3,15,28.0,0,1,0,5
577,F00001046,1385,1,0,3,15,36.0,0,3,0,5
578,F00001048,1385,1,0,3,20,37.0,0,2,0,5
579,F00001049,1385,1,0,3,25,40.0,0,2,0,5
580,F00001051,1385,1,0,3,30,,0,2,0,5
581,F00001053,1385,1,0,3,40,36.0,0,2,0,5
582,F00001055,1385,1,0,3,30,42.0,0,2,1,6
583,F00001056,1385,1,1,3,5,,0,1,0,6
584,F00001057,1385,1,1,3,10,46.0,0,2,0,6
585,F00001059,1385,1,1,3,20,25.0,0,1,0,6
586,F00001061,1385,1,1,3,30,47.0,0,3,0,6
587,F00001062,1385,1,1,3,50,36.0,0,1,0,6
588,F00001063,1385,1,1,3,5,42.0,0,2,1,7
589,F00001064,1478,1,0,3,20,34.0,0,2,0,5
590,F00001065,1478,1,0,3,25,14.0,0,3,0,5
591,F00001066,1478,1,0,3,40,19.0,0,2,0,5
592,F00001068,1478,1,0,3,20,45.0,0,1,1,6
593,F00001069,1478,1,0,3,30,39.0,0,3,1,6
594,F00001071,1478,1,0,3,5,49.0,0,2,1,6
595,F00001073,1478,1,0,3,20,,0,1,2,6
596,F00001074,1478,1,1,3,5,,0,1,0,6
597,F00001076,1478,1,1,3,10,47.0,0,1,0,6
598,F00001077,1478,1,1,3,30,25.0,0,2,0,6
599,F00001078,1478,1,1,3,30,,0,2,0,6
600,F00001079,1478,1,1,3,50,45.0,0,2,0,6
601,F00001080,1478,1,1,3,40,46.0,0,3,1,7
602,F00001084,1576,1,0,3,15,37.0,0,1,0,5
603,F00001086,1575,1,0,3,20,45.0,0,2,1,6
604,F00001087,1576,1,0,3,25,46.0,0,2,1,6
605,F00001089,1576,1,1,3,15,,0,2,0,6
606,F00001090,1575,1,1,3,15,38.0,0,3,0,6
607,F00001091,1576,1,1,3,20,47.0,0,1,0,6
608,F00001094,1576,1,1,3,40,42.0,0,1,0,6
609,F00001097,1678,1,0,3,25,43.0,0,2,0,5
610,F00001098,1678,1,0,3,10,40.0,0,2,1,6
611,F00001099,1678,1,0,3,10,17.0,0,3,1,6
612,F00001100,1678,1,0,3,25,48.0,0,2,2,6
613,F00001104,1678,1,1,3,15,43.0,0,2,0,6
614,F00001106,1678,1,1,3,40,40.0,0,3,0,6
615,F00001107,1678,1,1,3,40,47.0,0,2,0,6
616,F00001111,1678,1,1,3,40,40.0,0,2,1,7
617,F00001112,1785,1,0,3,5,16.0,0,2,0,5
618,F00001113,1785,1,0,3,10,,0,2,0,5
619,F00001114,1785,1,0,3,15,14.0,0,3,0,5
620,F00001116,1786,1,0,3,20,18.0,0,3,0,5
621,F00001118,1785,1,0,3,30,19.0,0,3,0,5
622,F00001119,1785,1,0,3,35,43.0,0,2,0,5
623,F00001120,1786,1,0,3,40,47.0,0,2,0,5
624,F00001121,1786,1,0,3,20,49.0,0,1,1,6
625,F00001124,1786,1,1,3,10,21.0,0,2,0,6
626,F00001126,1786,1,1,3,20,23.0,0,1,0,6
627,F00001127,1786,1,1,3,20,38.0,0,1,0,6
628,F00001128,1785,1,1,3,30,42.0,0,3,0,6
629,F00001130,1785,1,1,3,40,,0,3,0,6
630,F00001131,1785,1,1,3,30,43.0,0,2,1,7
631,F00001132,1898,1,0,3,25,49.0,0,3,0,5
632,F00001134,1898,1,0,3,40,26.0,0,3,1,6
633,F00001135,1898,1,0,3,15,31.0,0,1,1,6
634,F00001136,1898,1,0,3,20,50.0,0,3,2,6
635,F00001138,1898,1,1,3,5,33.0,0,1,0,6
636,F00001139,1898,1,1,3,15,26.0,0,2,0,6
637,F00001140,1898,1,1,3,15,35.0,0,1,0,6
638,F00001142,1898,1,1,3,20,14.0,0,2,0,6
639,F00001143,1898,1,1,3,40,42.0,0,2,0,6
640,F00001144,2016,1,0,3,5,17.0,0,1,0,5
641,F00001146,2015,1,0,3,10,34.0,0,1,0,5
642,F00001147,2016,1,0,3,20,27.0,0,2,0,5
643,F00001149,2016,1,0,3,10,45.0,0,2,1,6
644,F00001151,2016,1,0,3,15,53.0,0,2,1,6
645,F00001152,2015,1,0,3,25,51.0,0,3,1,6
646,F00001153,2016,1,1,3,5,48.0,0,2,0,6
647,F00001156,2015,1,1,3,30,40.0,0,1,0,6
648,F00001158,2016,1,1,3,30,49.0,0,1,1,7
649,F00001162,2138,1,0,3,30,29.0,0,2,0,5
650,F00001165,2139,1,0,3,20,49.0,0,3,1,6
651,F00001166,2138,1,0,3,20,51.0,0,2,1,6
652,F00001169,2138,1,1,3,5,45.0,0,1,0,6
653,F00001170,2138,1,1,3,10,32.0,0,1,0,6
654,F00001173,2139,1,1,3,15,29.0,0,2,0,6
655,F00001176,2139,1,1,3,20,50.0,0,3,0,6
656,F00001177,2138,1,1,3,25,55.0,0,2,0,6
657,F00001179,2267,1,0,3,10,49.0,0,1,0,5
658,F00001181,2267,1,0,3,20,49.0,0,1,0,5
659,F00001182,2267,1,0,3,40,51.0,0,2,0,5
660,F00001184,2267,1,0,3,20,47.0,0,1,1,6
661,F00001186,2267,1,0,3,40,52.0,0,1,1,6
662,F00001187,2267,1,1,3,5,20.0,0,1,0,6
663,F00001188,2267,1,1,3,10,48.0,0,1,0,6
664,F00001190,2267,1,1,3,20,49.0,0,3,0,6
665,F00001191,2267,1,1,3,25,37.0,0,2,0,6
666,F00001193,2267,1,1,3,20,49.0,0,1,1,7
667,F00001194,2267,1,1,3,10,52.0,0,1,1,7
668,F00001197,2402,1,0,3,10,52.0,0,2,1,6
669,F00001199,2401,1,1,3,20,51.0,0,2,0,6
670,F00001200,2402,1,1,3,20,42.0,0,3,1,7
671,F00001201,2541,1,0,3,5,55.0,0,1,0,5
672,F00001203,2541,1,0,3,10,54.0,0,3,0,5
673,F00001205,2542,1,0,3,20,20.0,0,2,0,5
674,F00001206,2542,1,0,3,20,45.0,0,1,0,5
675,F00001207,2541,1,0,3,20,49.0,0,2,0,5
676,F00001209,2542,1,0,3,10,51.0,0,2,1,6
677,F00001210,2542,1,1,3,15,39.0,0,3,0,6
678,F00001211,2542,1,1,3,30,,0,3,0,6
679,F00001212,2542,1,1,3,20,53.0,0,2,1,7
680,F00001214,2687,1,0,3,5,58.0,0,2,0,5
681,F00001216,2688,1,0,3,15,50.0,0,1,0,5
682,F00001220,2688,1,0,3,20,36.0,0,2,1,6
683,F00001221,2688,1,0,3,5,,0,2,1,6
684,F00001224,2688,1,1,3,10,57.0,0,1,0,6
685,F00001225,2688,1,1,3,15,49.0,0,2,0,6
686,F00001229,2840,1,1,3,40,49.0,0,2,0,6
687,F00001233,2999,1,0,3,20,35.0,0,1,0,5
688,F00001235,2999,1,0,3,20,,0,1,1,6
689,F00001243,2999,1,1,3,40,55.0,0,1,0,6
690,F00001245,3164,1,1,3,10,47.0,0,1,0,6
691,F00001246,3164,1,1,3,10,57.0,0,1,0,6
692,F00001247,3164,1,1,3,20,55.0,0,1,0,6
693,F00001248,3165,1,1,3,20,57.0,0,1,2,7
694,F00001250,3337,1,0,3,10,54.0,0,2,0,5
695,F00001251,3337,1,0,3,20,59.0,0,3,0,5
696,F00001253,3337,1,1,3,15,63.0,0,2,0,6
697,F00001254,3337,1,1,3,25,46.0,0,3,0,6
698,F00001255,3337,1,1,3,40,,0,2,0,6
699,F00001258,3516,1,0,3,15,59.0,0,2,0,5
700,F00001260,3516,1,1,3,10,61.0,0,3,0,6
701,F00001262,3702,1,0,3,20,57.0,0,2,0,5
702,F00001264,3895,1,0,3,5,53.0,0,3,0,5
703,F00001267,3896,1,1,3,20,39.0,0,1,0,6
704,F00001268,3895,1,1,3,20,45.0,0,2,0,6
705,F00001270,4096,1,1,3,10,40.0,0,3,1,7
706,F00001271,4096,1,1,3,15,,0,1,1,7
707,F00001273,169,0,0,2,30,,1,2,0,5
708,F00001275,232,0,0,2,20,,9,2,0,5
709,F00001276,256,0,0,2,20,14.0,0,2,0,4
710,F00001282,312,0,0,2,35,26.0,1,2,0,5
711,F00001284,311,0,0,2,60,20.0,4,1,0,5
712,F00001286,342,0,0,2,5,24.0,0,2,0,4
713,F00001287,342,0,0,2,10,12.0,13,2,0,5
714,F00001288,342,0,0,2,10,26.0,3,2,0,5
715,F00001289,342,0,0,2,20,,3,2,0,5
716,F00001291,375,0,0,2,15,25.0,1,1,0,5
717,F00001292,375,0,0,2,20,10.0,14,2,0,5
718,F00001294,375,0,0,2,25,23.0,6,1,0,5
719,F00001295,375,0,0,2,25,24.0,3,1,0,5
720,F00001297,375,0,0,2,30,24.0,0,2,0,4
721,F00001298,375,0,0,2,30,26.0,2,2,0,5
722,F00001299,375,0,0,2,40,14.0,12,2,0,5
723,F00001300,375,0,0,2,40,20.0,3,3,0,5
724,F00001301,410,0,0,2,5,10.0,15,2,0,5
725,F00001303,411,0,0,2,10,15.0,13,2,0,5
726,F00001304,411,0,0,2,10,30.0,0,1,0,4
727,F00001305,411,0,0,2,20,15.0,9,2,0,5
728,F00001307,410,0,0,2,20,18.0,10,3,0,5
729,F00001308,411,0,0,2,25,14.0,10,2,0,5
730,F00001310,410,0,0,2,35,11.0,14,2,0,5
731,F00001312,411,0,0,2,50,25.0,4,3,0,5
732,F00001313,448,0,0,2,5,23.0,8,1,0,5
733,F00001314,448,0,0,2,10,5.0,10,1,0,5
734,F00001317,448,0,0,2,15,21.0,11,2,0,5
735,F00001318,448,0,0,2,15,22.0,9,2,0,5
736,F00001319,448,0,0,2,15,28.0,1,1,0,5
737,F00001320,448,0,0,2,20,10.0,11,3,0,5
738,F00001321,448,0,0,2,20,15.0,1,3,0,5
739,F00001323,448,0,0,2,20,21.0,14,1,0,5
740,F00001326,448,0,0,2,20,31.0,1,1,0,5
741,F00001328,448,0,0,2,30,10.0,13,1,0,5
742,F00001330,448,0,0,2,30,,14,2,0,5
743,F00001332,448,0,0,2,30,32.0,0,1,0,4
744,F00001333,448,0,0,2,40,14.0,11,1,0,5
745,F00001334,448,0,0,2,40,19.0,11,3,0,5
746,F00001337,448,0,0,2,60,20.0,7,3,0,5
747,F00001338,448,0,0,2,60,20.0,12,2,0,5
748,F00001339,448,0,0,2,45,15.0,14,3,1,6
749,F00001340,488,0,0,2,10,15.0,9,2,0,5
750,F00001341,488,0,0,2,10,20.0,14,1,0,5
751,F00001342,488,0,0,2,15,20.0,7,3,0,5
752,F00001346,488,0,0,2,20,26.0,5,2,0,5
753,F00001347,488,0,0,2,20,27.0,4,2,0,5
754,F00001348,488,0,0,2,20,31.0,2,1,0,5
755,F00001349,488,0,0,2,25,18.0,9,1,0,5
756,F00001350,489,0,0,2,25,27.0,2,1,0,5
757,F00001351,488,0,0,2,30,11.0,14,2,0,5
758,F00001354,488,0,0,2,30,26.0,6,2,0,5
759,F00001356,489,0,0,2,40,16.0,3,2,0,5
760,F00001357,488,0,0,2,40,17.0,12,2,0,5
761,F00001359,488,0,0,2,40,22.0,12,3,0,5
762,F00001364,488,0,0,2,20,9.0,17,2,1,6
763,F00001365,531,0,0,2,5,30.0,5,1,0,5
764,F00001366,531,0,0,2,15,25.0,13,3,0,5
765,F00001367,531,0,0,2,20,16.0,14,3,0,5
766,F00001368,531,0,0,2,20,,12,1,0,5
767,F00001369,531,0,0,2,20,24.0,12,1,0,5
768,F00001370,531,0,0,2,20,25.0,7,2,0,5
769,F00001371,531,0,0,2,30,13.0,0,2,0,4
770,F00001373,531,0,0,2,40,16.0,18,2,0,5
771,F00001374,531,0,0,2,40,25.0,1,2,0,5
772,F00001377,577,0,0,2,5,17.0,11,3,0,5
773,F00001378,577,0,0,2,10,16.0,4,3,0,5
774,F00001379,577,0,0,2,10,18.0,10,1,0,5
775,F00001380,577,0,0,2,10,30.0,2,2,0,5
776,F00001381,577,0,0,2,15,23.0,12,2,0,5
777,F00001383,577,0,0,2,20,,17,1,0,5
778,F00001385,577,0,0,2,20,17.0,16,3,0,5
779,F00001388,577,0,0,2,20,21.0,9,2,0,5
780,F00001390,577,0,0,2,20,,2,2,0,5
781,F00001392,577,0,0,2,20,33.0,1,2,0,5
782,F00001393,577,0,0,2,25,26.0,5,3,0,5
783,F00001394,577,0,0,2,25,26.0,6,1,0,5
784,F00001395,577,0,0,2,30,21.0,17,2,0,5
785,F00001396,577,0,0,2,30,26.0,1,2,0,5
786,F00001398,577,0,0,2,40,21.0,5,3,0,5
787,F00001399,577,0,0,2,40,,7,1,0,5
788,F00001400,577,0,0,2,40,31.0,5,1,0,5
789,F00001401,577,0,0,2,40,,2,2,0,5
790,F00001403,577,0,0,2,50,23.0,10,1,0,5
791,F00001404,577,0,0,2,60,22.0,12,3,0,5
792,F00001405,577,0,0,2,60,,2,1,0,5
793,F00001406,626,0,0,2,5,27.0,3,3,0,5
794,F00001410,626,0,0,2,15,17.0,15,1,0,5
795,F00001412,625,0,0,2,20,20.0,10,2,0,5
796,F00001413,625,0,0,2,20,33.0,1,2,0,5
797,F00001414,625,0,0,2,25,12.0,12,2,0,5
798,F00001416,625,0,0,2,30,11.0,20,2,0,5
799,F00001417,625,0,0,2,30,,15,3,0,5
800,F00001418,625,0,0,2,30,26.0,9,2,0,5
801,F00001419,625,0,0,2,30,38.0,0,2,0,4
802,F00001421,625,0,0,2,40,,12,2,0,5
803,F00001422,626,0,0,2,40,23.0,12,3,0,5
804,F00001424,625,0,0,2,40,31.0,11,1,0,5
805,F00001425,625,0,0,2,50,29.0,1,2,0,5
806,F00001427,625,0,0,2,60,,10,3,0,5
807,F00001429,625,0,0,2,80,20.0,10,1,0,5
808,F00001433,677,0,0,2,10,21.0,16,2,0,5
809,F00001434,677,0,0,2,10,22.0,9,2,0,5
810,F00001435,677,0,0,2,15,15.0,18,1,0,5
811,F00001436,677,0,0,2,15,25.0,6,2,0,5
812,F00001440,677,0,0,2,25,29.0,4,3,0,5
813,F00001442,677,0,0,2,30,20.0,21,3,0,5
814,F00001443,677,0,0,2,30,25.0,5,3,0,5
815,F00001444,677,0,0,2,30,,8,2,0,5
816,F00001445,677,0,0,2,30,26.0,11,2,0,5
817,F00001446,677,0,0,2,30,,7,1,0,5
818,F00001447,677,0,0,2,40,13.0,21,1,0,5
819,F00001450,677,0,0,2,60,17.0,19,2,2,6
820,F00001453,731,0,0,2,10,5.0,13,2,0,5
821,F00001454,732,0,0,2,10,14.0,11,2,0,5
822,F00001457,732,0,0,2,10,26.0,14,2,0,5
823,F00001458,732,0,0,2,15,22.0,14,1,0,5
824,F00001459,731,0,0,2,20,15.0,22,2,0,5
825,F00001460,732,0,0,2,20,16.0,21,3,0,5
826,F00001461,731,0,0,2,20,20.0,15,2,0,5
827,F00001462,731,0,0,2,20,20.0,20,2,0,5
828,F00001464,732,0,0,2,20,24.0,6,1,0,5
829,F00001465,732,0,0,2,20,25.0,5,2,0,5
830,F00001466,731,0,0,2,20,31.0,3,2,0,5
831,F00001467,732,0,0,2,25,15.0,21,1,0,5
832,F00001468,731,0,0,2,25,,15,2,0,5
833,F00001469,732,0,0,2,30,11.0,9,2,0,5
834,F00001472,731,0,0,2,30,20.0,14,2,0,5
835,F00001477,731,0,0,2,40,37.0,0,1,0,4
836,F00001481,731,0,0,2,20,30.0,10,2,1,6
837,F00001485,790,0,0,2,5,25.0,3,3,0,5
838,F00001486,789,0,0,2,10,10.0,22,3,0,5
839,F00001487,790,0,0,2,10,22.0,15,2,0,5
840,F00001488,789,0,0,2,10,26.0,9,1,0,5
841,F00001489,790,0,0,2,15,12.0,22,2,0,5
842,F00001490,789,0,0,2,15,,13,1,0,5
843,F00001493,789,0,0,2,20,29.0,9,3,0,5
844,F00001495,790,0,0,2,25,24.0,13,2,0,5
845,F00001496,789,0,0,2,25,27.0,14,3,0,5
846,F00001497,789,0,0,2,30,18.0,18,1,0,5
847,F00001500,789,0,0,2,30,30.0,11,2,0,5
848,F00001502,789,0,0,2,30,38.0,6,2,0,5
849,F00001503,789,0,0,2,40,11.0,17,2,0,5
850,F00001504,789,0,0,2,40,24.0,15,1,0,5
851,F00001505,790,0,0,2,40,31.0,8,3,0,5
852,F00001506,790,0,0,2,40,32.0,6,3,0,5
853,F00001508,789,0,0,2,60,15.0,22,1,0,5
854,F00001509,789,0,0,2,60,25.0,11,3,0,5
855,F00001510,790,0,0,2,80,31.0,4,1,0,5
856,F00001511,789,0,0,2,90,14.0,19,1,0,5
857,F00001512,850,0,0,2,20,16.0,9,2,0,5
858,F00001513,851,0,0,2,30,22.0,17,2,0,5
859,F00001516,850,0,0,2,10,18.0,24,3,0,5
860,F00001518,851,0,0,2,10,30.0,10,2,0,5
861,F00001520,850,0,0,2,20,24.0,5,1,0,5
862,F00001523,850,0,0,2,20,33.0,2,1,0,5
863,F00001524,851,0,0,2,20,36.0,4,2,0,5
864,F00001528,851,0,0,2,30,31.0,9,2,0,5
865,F00001529,851,0,0,2,30,36.0,1,1,0,5
866,F00001531,851,0,0,2,40,22.0,18,2,0,5
867,F00001534,851,0,0,2,40,30.0,8,2,0,5
868,F00001535,851,0,0,2,40,38.0,6,2,0,5
869,F00001536,851,0,0,2,45,39.0,2,2,0,5
870,F00001538,851,0,0,2,50,16.0,22,2,0,5
871,F00001540,851,0,0,2,20,27.0,9,2,1,6
872,F00001543,851,0,0,2,15,,14,2,1,6
873,F00001545,916,0,0,2,5,30.0,10,2,0,5
874,F00001548,916,0,0,2,10,34.0,1,1,0,5
875,F00001549,916,0,0,2,10,37.0,0,3,0,4
876,F00001550,916,0,0,2,15,18.0,19,2,0,5
877,F00001552,915,0,0,2,15,,0,3,0,4
878,F00001553,915,0,0,2,20,12.0,21,1,0,5
879,F00001554,915,0,0,2,20,14.0,23,1,0,5
880,F00001556,915,0,0,2,20,25.0,17,2,0,5
881,F00001557,916,0,0,2,30,25.0,1,3,0,5
882,F00001558,915,0,0,2,30,25.0,14,3,0,5
883,F00001559,915,0,0,2,30,26.0,14,2,0,5
884,F00001561,915,0,0,2,30,39.0,2,1,0,5
885,F00001567,916,0,0,2,40,30.0,5,2,0,5
886,F00001568,915,0,0,2,40,37.0,4,2,0,5
887,F00001569,916,0,0,2,40,41.0,3,3,0,5
888,F00001571,915,0,0,2,50,20.0,21,3,0,5
889,F00001572,915,0,0,2,50,25.0,0,3,0,4
890,F00001573,916,0,0,2,50,31.0,5,1,0,5
891,F00001575,915,0,0,2,60,30.0,7,2,0,5
892,F00001579,916,0,0,2,60,36.0,4,3,1,6
893,F00001584,984,0,0,2,10,15.0,22,2,0,5
894,F00001587,984,0,0,2,15,24.0,7,1,0,5
895,F00001590,984,0,0,2,20,14.0,24,2,0,5
896,F00001591,984,0,0,2,20,20.0,7,2,0,5
897,F00001592,984,0,0,2,20,20.0,22,3,0,5
898,F00001593,984,0,0,2,20,22.0,6,2,0,5
899,F00001597,984,0,0,2,20,,2,2,0,5
900,F00001598,984,0,0,2,20,38.0,3,3,0,5
901,F00001600,984,0,0,2,25,38.0,2,2,0,5
902,F00001602,984,0,0,2,30,35.0,1,1,0,5
903,F00001606,984,0,0,2,40,15.0,17,1,0,5
904,F00001609,984,0,0,2,40,20.0,15,3,0,5
905,F00001610,984,0,0,2,40,25.0,15,1,0,5
906,F00001613,984,0,0,2,50,34.0,6,3,0,5
907,F00001614,984,0,0,2,50,36.0,2,1,0,5
908,F00001616,984,0,0,2,60,,19,1,0,5
909,F00001617,984,0,0,2,60,33.0,8,2,0,5
910,F00001618,984,0,0,2,70,26.0,12,2,0,5
911,F00001619,984,0,0,2,80,22.0,21,1,0,5
912,F00001621,984,0,0,2,20,37.0,1,1,1,6
913,F00001622,1056,0,0,2,10,15.0,3,3,0,5
914,F00001623,1056,0,0,2,10,16.0,23,2,0,5
915,F00001625,1056,0,0,2,10,30.0,7,2,0,5
916,F00001628,1056,0,0,2,15,14.0,22,2,0,5
917,F00001629,1056,0,0,2,15,19.0,22,3,0,5
918,F00001630,1056,0,0,2,15,20.0,19,2,0,5
919,F00001632,1056,0,0,2,20,9.0,15,1,0,5
920,F00001633,1056,0,0,2,20,18.0,23,1,0,5
921,F00001634,1056,0,0,2,20,19.0,18,1,0,5
922,F00001635,1056,0,0,2,20,20.0,7,2,0,5
923,F00001637,1056,0,0,2,20,22.0,8,1,0,5
924,F00001640,1056,0,0,2,20,27.0,9,2,0,5
925,F00001642,1056,0,0,2,20,29.0,20,2,0,5
926,F00001643,1056,0,0,2,20,31.0,13,1,0,5
927,F00001644,1056,0,0,2,20,32.0,17,2,0,5
928,F00001646,1056,0,0,2,20,34.0,7,2,0,5
929,F00001647,1056,0,0,2,20,39.0,0,2,0,4
930,F00001648,1056,0,0,2,25,10.0,27,2,0,5
931,F00001649,1056,0,0,2,25,,14,2,0,5
932,F00001652,1056,0,0,2,35,14.0,25,2,0,5
933,F00001653,1056,0,0,2,35,24.0,17,1,0,5
934,F00001654,1056,0,0,2,35,29.0,8,1,0,5
935,F00001655,1056,0,0,2,40,20.0,20,2,0,5
936,F00001656,1056,0,0,2,40,,15,2,0,5
937,F00001657,1056,0,0,2,40,34.0,6,1,0,5
938,F00001659,1056,0,0,2,50,18.0,22,1,0,5
939,F00001660,1056,0,0,2,50,25.0,20,1,0,5
940,F00001662,1056,0,0,2,60,,0,1,0,4
941,F00001666,1056,0,0,2,20,17.0,22,2,1,6
942,F00001667,1056,0,0,2,30,34.0,5,2,1,6
943,F00001668,1056,0,0,2,20,20.0,9,2,1,6
944,F00001670,1056,0,0,2,40,,2,1,2,6
945,F00001671,1132,0,0,2,40,,15,2,0,5
946,F00001673,1132,0,0,2,10,22.0,20,2,0,5
947,F00001676,1132,0,0,2,10,35.0,11,3,0,5
948,F00001677,1132,0,0,2,15,20.0,17,3,0,5
